colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,model,MSE,R2,Accuracy
0.9,0.05,6,1,200,0.5,1.0,0.9,XGBoost,0.025825362295615543,0.628984067017282,0.6956521739130435
0.9,0.1,3,1,300,0.5,1.0,0.9,XGBoost,0.025846578333889373,0.6289636043566663,0.6956521739130435
0.9,0.1,6,1,200,0.5,2.0,0.7,XGBoost,0.025818664467748057,0.6288735733968673,0.6956521739130435
0.9,0.1,5,1,300,0.5,2.0,0.9,XGBoost,0.026029318968510688,0.6287843410539334,0.6956521739130435
0.9,0.05,6,1,300,0.5,1.0,0.9,XGBoost,0.025869247340503748,0.6285293195752942,0.6956521739130435
0.9,0.1,6,1,300,0.5,2.0,0.7,XGBoost,0.025819428637340432,0.6284926330684248,0.6956521739130435
0.9,0.1,6,3,100,0.5,2.0,0.7,XGBoost,0.025822323903216614,0.6280043542065066,0.6956521739130435
0.7,0.1,6,3,300,0.5,1.0,0.7,XGBoost,0.025727697125462568,0.6275226543218436,0.6956521739130435
0.7,0.2,3,3,100,0.0,2.0,0.9,XGBoost,0.025772625556385733,0.6272666339603239,0.6956521739130435
0.7,0.1,5,3,200,0.0,1.0,0.7,XGBoost,0.026045588595455568,0.6271279223758244,0.6956521739130435
0.9,0.05,5,1,300,0.0,1.0,0.7,XGBoost,0.025860615218710355,0.6269571016493333,0.6956521739130435
0.7,0.1,6,3,300,0.5,2.0,0.7,XGBoost,0.026069201751100498,0.6267537843066744,0.6956521739130435
0.9,0.1,5,3,200,0.5,2.0,0.7,XGBoost,0.026048437987674356,0.6264317769720714,0.6956521739130435
0.9,0.2,3,1,100,0.5,1.0,0.9,XGBoost,0.026053858341655654,0.6262103112827312,0.6956521739130435
0.7,0.2,5,1,100,0.5,1.0,0.9,XGBoost,0.026456990827091915,0.6261559983783582,0.6956521739130435
0.9,0.1,5,3,300,0.5,2.0,0.7,XGBoost,0.02607033029364773,0.6260660804973626,0.6956521739130435
0.7,0.2,5,1,200,0.5,2.0,0.7,XGBoost,0.026149753502464547,0.6258388887973566,0.6956521739130435
0.7,0.2,3,3,100,0.5,1.0,0.7,XGBoost,0.02609885965977169,0.6255346547176162,0.6956521739130435
0.9,0.2,6,3,100,0.5,1.0,0.7,XGBoost,0.025933594008500732,0.6243748252980482,0.6956521739130435
0.7,0.1,3,3,200,0.0,2.0,0.7,XGBoost,0.02632588585705172,0.6241111850575194,0.6956521739130435
0.7,0.2,6,3,100,0.0,2.0,0.9,XGBoost,0.025845574660055805,0.6241056977928923,0.6956521739130435
0.7,0.2,5,1,300,0.5,2.0,0.7,XGBoost,0.02627521060887546,0.6238834878765964,0.6956521739130435
0.7,0.1,5,3,300,0.0,1.0,0.7,XGBoost,0.026291630036019357,0.6237507733532096,0.6956521739130435
0.9,0.2,6,3,300,0.5,1.0,0.7,XGBoost,0.026033159734755285,0.6229273235920517,0.6956521739130435
0.7,0.1,6,1,200,0.5,2.0,0.7,XGBoost,0.026370723582547353,0.6221050264390768,0.6956521739130435
0.7,0.2,6,3,200,0.0,2.0,0.9,XGBoost,0.025977626599268496,0.6220377156520278,0.6956521739130435
0.7,0.2,6,3,300,0.0,2.0,0.9,XGBoost,0.0259846334994877,0.6219539789810948,0.6956521739130435
0.7,0.1,5,1,200,0.0,2.0,0.7,XGBoost,0.026152236894772928,0.6218780319783811,0.6956521739130435
0.7,0.1,6,1,300,0.5,2.0,0.7,XGBoost,0.02640481357187263,0.6211413002184731,0.6956521739130435
0.7,0.2,5,1,300,0.5,1.0,0.9,XGBoost,0.026794234068247928,0.6209738100515664,0.6956521739130435
0.7,0.1,5,1,300,0.0,2.0,0.7,XGBoost,0.0263125239053962,0.6202855263810305,0.6956521739130435
0.7,0.2,3,3,100,0.5,2.0,0.7,XGBoost,0.026487756613659773,0.6194127675534575,0.6956521739130435
0.7,0.2,3,1,100,0.0,1.0,0.9,XGBoost,0.026210496251308547,0.6193268555885806,0.6956521739130435
0.9,0.2,6,1,200,0.5,1.0,0.9,XGBoost,0.0266616011781281,0.6189098116923957,0.6956521739130435
0.9,0.2,6,1,300,0.5,1.0,0.9,XGBoost,0.02668620979013863,0.6184684524879158,0.6956521739130435
0.7,0.2,6,1,100,0.0,1.0,0.9,XGBoost,0.026577729595105737,0.6184478756149132,0.6956521739130435
0.9,0.2,3,3,100,0.0,2.0,0.9,XGBoost,0.026407777430031074,0.6183170894319013,0.6956521739130435
0.7,0.2,6,1,300,0.0,1.0,0.9,XGBoost,0.026615204505439593,0.6179829715372908,0.6956521739130435
0.7,0.2,6,1,200,0.0,1.0,0.9,XGBoost,0.026615116970146256,0.6179688853035813,0.6956521739130435
0.9,0.2,6,1,100,0.5,1.0,0.9,XGBoost,0.026767517732330427,0.617209582096079,0.6956521739130435
0.7,0.2,3,3,200,0.5,1.0,0.7,XGBoost,0.026762652516341936,0.6170073132216414,0.6956521739130435
0.9,0.1,5,1,100,0.0,2.0,0.9,XGBoost,0.026674776065610927,0.6166634155589221,0.6956521739130435
0.7,0.2,3,1,300,0.5,2.0,0.9,XGBoost,0.026673518652170058,0.6154199680005701,0.6956521739130435
0.9,0.2,5,1,100,0.0,2.0,0.7,XGBoost,0.02694933783950525,0.613849355500249,0.6956521739130435
0.9,0.2,6,3,100,0.0,2.0,0.7,XGBoost,0.026635993010350294,0.6131102675234292,0.6956521739130435
0.9,0.2,5,1,100,0.5,1.0,0.9,XGBoost,0.027276102947562945,0.6127637802183873,0.6956521739130435
0.7,0.2,6,3,100,0.0,1.0,0.9,XGBoost,0.02698312100722128,0.6127126222643839,0.6956521739130435
0.7,0.2,6,3,300,0.0,1.0,0.9,XGBoost,0.02701952881908934,0.6121698875899994,0.6956521739130435
0.7,0.2,6,3,200,0.0,1.0,0.9,XGBoost,0.027022296958250668,0.6121337719625808,0.6956521739130435
0.9,0.1,3,1,200,0.0,1.0,0.7,XGBoost,0.026940979237377788,0.6118713810586113,0.6956521739130435
0.9,0.2,5,1,200,0.0,2.0,0.9,XGBoost,0.02719081553342467,0.6115873888857795,0.6956521739130435
0.9,0.2,5,1,300,0.0,2.0,0.9,XGBoost,0.027211372168158002,0.6111945305621213,0.6956521739130435
0.9,0.2,6,3,200,0.0,2.0,0.7,XGBoost,0.026795599684555426,0.6110960975507785,0.6956521739130435
0.9,0.2,6,3,300,0.0,2.0,0.7,XGBoost,0.026818553438784587,0.6107948172565337,0.6956521739130435
0.9,0.2,6,3,100,0.0,1.0,0.7,XGBoost,0.027279487683553573,0.6106627475321301,0.6956521739130435
0.9,0.2,6,1,100,0.0,1.0,0.9,XGBoost,0.026955824767088254,0.6098554871541373,0.6956521739130435
0.9,0.2,5,1,200,0.0,2.0,0.7,XGBoost,0.027258637079531477,0.6097448432462147,0.6956521739130435
0.9,0.2,6,1,200,0.0,1.0,0.9,XGBoost,0.026969669793349752,0.6096661783789431,0.6956521739130435
0.9,0.2,6,1,300,0.0,1.0,0.9,XGBoost,0.026971927302001927,0.6096304649947796,0.6956521739130435
0.9,0.2,3,3,100,0.0,2.0,0.7,XGBoost,0.027297036858174063,0.6094811983025435,0.6956521739130435
0.9,0.2,6,3,200,0.0,1.0,0.7,XGBoost,0.027389609513794964,0.6088630532904377,0.6956521739130435
0.9,0.2,3,3,300,0.5,1.0,0.7,XGBoost,0.027171450199942927,0.6087321218173944,0.6956521739130435
0.9,0.1,5,1,200,0.0,2.0,0.9,XGBoost,0.027286840515704895,0.60850256154295,0.6956521739130435
0.9,0.2,3,1,100,0.0,2.0,0.7,XGBoost,0.02745088789947792,0.6078237176443709,0.6956521739130435
0.9,0.2,6,1,100,0.0,2.0,0.7,XGBoost,0.027675554327292736,0.6053659026565366,0.6956521739130435
0.9,0.1,3,1,300,0.0,1.0,0.7,XGBoost,0.027410291550487784,0.6053109080284009,0.6956521739130435
0.9,0.2,6,1,100,0.0,2.0,0.9,XGBoost,0.027583915741782806,0.6050902358306574,0.6956521739130435
0.9,0.2,6,1,200,0.0,2.0,0.9,XGBoost,0.027602848482729637,0.6048687911082883,0.6956521739130435
0.9,0.2,6,1,300,0.0,2.0,0.9,XGBoost,0.027602015399065188,0.6048658427422593,0.6956521739130435
0.9,0.2,6,1,300,0.0,2.0,0.7,XGBoost,0.02777661108117665,0.6043423990395236,0.6956521739130435
0.9,0.2,6,1,200,0.0,2.0,0.7,XGBoost,0.027778544345438104,0.6042880510819189,0.6956521739130435
0.7,0.2,3,1,200,0.0,1.0,0.9,XGBoost,0.027372880453967807,0.6036332610250214,0.6956521739130435
0.9,0.2,3,3,200,0.5,2.0,0.7,XGBoost,0.027690877727302454,0.60244224495613,0.6956521739130435
0.7,0.2,5,1,100,0.0,2.0,0.9,XGBoost,0.02782052844978888,0.6017523811546447,0.6956521739130435
0.9,0.2,3,3,300,0.5,2.0,0.7,XGBoost,0.02791979778044367,0.5990843272986968,0.6956521739130435
0.9,0.2,3,3,200,0.0,2.0,0.9,XGBoost,0.027734175409787745,0.5983546478227985,0.6956521739130435
0.7,0.2,5,1,200,0.0,2.0,0.9,XGBoost,0.028111004160446037,0.5978879143574501,0.6956521739130435
0.7,0.2,5,1,300,0.0,2.0,0.9,XGBoost,0.02814002447849383,0.5975737270307551,0.6956521739130435
0.7,0.2,3,1,100,0.0,1.0,0.7,XGBoost,0.027657072791479814,0.5971830152481347,0.6956521739130435
0.7,0.2,3,1,300,0.0,1.0,0.9,XGBoost,0.028110499768241436,0.594511660357435,0.6956521739130435
0.7,0.2,3,3,200,0.0,2.0,0.7,XGBoost,0.02823863371727236,0.5938558521604737,0.6956521739130435
0.7,0.2,5,3,200,0.0,2.0,0.7,XGBoost,0.028875468859026067,0.5892659807642411,0.6956521739130435
0.7,0.2,3,3,300,0.0,2.0,0.7,XGBoost,0.028472211415502206,0.5892629837330039,0.6956521739130435
0.7,0.2,5,3,300,0.0,2.0,0.7,XGBoost,0.028908869025374002,0.588911004301535,0.6956521739130435
0.9,0.2,3,1,200,0.0,2.0,0.7,XGBoost,0.02884490659567276,0.5880785980139751,0.6956521739130435
0.7,0.2,3,3,300,0.0,2.0,0.9,XGBoost,0.028770057881887186,0.5870928500628346,0.6956521739130435
0.9,0.2,3,1,200,0.0,1.0,0.7,XGBoost,0.028826761893333143,0.5857027474731535,0.6956521739130435
0.9,0.2,3,1,300,0.0,2.0,0.7,XGBoost,0.02952181172965343,0.5790179243359941,0.6956521739130435
0.9,0.2,5,3,200,0.0,1.0,0.7,XGBoost,0.029505841942058245,0.5761009955731012,0.6956521739130435
0.9,0.2,5,3,300,0.0,1.0,0.7,XGBoost,0.029549892247686182,0.5755565177561079,0.6956521739130435
0.9,0.2,3,1,300,0.0,1.0,0.7,XGBoost,0.029688000131033884,0.5744938144879006,0.6956521739130435
0.7,0.2,3,3,300,0.0,1.0,0.7,XGBoost,0.02955257501734832,0.5741003534617252,0.6956521739130435
0.9,0.05,3,3,100,0.0,1.0,0.7,XGBoost,0.024563071858888147,0.646229649612837,0.6739130434782609
0.9,0.05,3,1,200,0.5,2.0,0.7,XGBoost,0.024520744502406096,0.6459388583912604,0.6739130434782609
0.7,0.05,6,3,300,0.5,2.0,0.9,XGBoost,0.024610501375740744,0.6454731915772463,0.6739130434782609
0.7,0.1,5,1,100,0.5,2.0,0.9,XGBoost,0.02472825545440141,0.6454686442509031,0.6739130434782609
0.9,0.05,3,1,200,0.5,1.0,0.7,XGBoost,0.0245639611891294,0.6452687923208912,0.6739130434782609
0.9,0.05,3,1,200,0.0,2.0,0.7,XGBoost,0.02453108268125875,0.6446009848819577,0.6739130434782609
0.7,0.05,6,3,100,0.5,2.0,0.7,XGBoost,0.02476730189051329,0.6443884173228609,0.6739130434782609
0.7,0.05,5,1,100,0.5,1.0,0.9,XGBoost,0.024779637428899583,0.6442134836844348,0.6739130434782609
0.9,0.2,6,3,100,0.5,2.0,0.7,XGBoost,0.024950627701223027,0.6441963352818693,0.6739130434782609
0.9,0.05,3,3,300,0.5,1.0,0.7,XGBoost,0.024642037709357828,0.6439687095671123,0.6739130434782609
0.9,0.05,3,3,100,0.5,1.0,0.7,XGBoost,0.024753746677996298,0.6437877211677989,0.6739130434782609
0.9,0.05,5,3,100,0.0,1.0,0.7,XGBoost,0.024762950825949013,0.6436488647371281,0.6739130434782609
0.7,0.05,5,1,100,0.5,2.0,0.9,XGBoost,0.024758158157902412,0.64357658098511,0.6739130434782609
0.7,0.05,6,1,200,0.0,2.0,0.9,XGBoost,0.024503554991808497,0.643517061899038,0.6739130434782609
0.7,0.05,5,3,100,0.0,2.0,0.7,XGBoost,0.024843499619781603,0.6431381055790338,0.6739130434782609
0.9,0.05,6,3,100,0.0,2.0,0.7,XGBoost,0.024803382682760278,0.6429869655454896,0.6739130434782609
0.9,0.05,5,3,100,0.5,1.0,0.9,XGBoost,0.024783316349671947,0.6428351082075792,0.6739130434782609
0.9,0.05,3,1,200,0.0,1.0,0.7,XGBoost,0.024732645175215354,0.6426574240773486,0.6739130434782609
0.7,0.05,6,1,100,0.0,1.0,0.9,XGBoost,0.02482628702642553,0.6425664770817131,0.6739130434782609
0.7,0.05,6,3,300,0.5,1.0,0.9,XGBoost,0.024723745803868314,0.6425491788625461,0.6739130434782609
0.7,0.05,5,1,200,0.0,1.0,0.7,XGBoost,0.024660903621263632,0.6423323902098536,0.6739130434782609
0.7,0.05,3,3,100,0.5,2.0,0.7,XGBoost,0.024963993440150153,0.6422824314129892,0.6739130434782609
0.7,0.1,5,1,200,0.5,2.0,0.9,XGBoost,0.02500762348088233,0.6422302989947868,0.6739130434782609
0.9,0.05,5,1,100,0.0,2.0,0.9,XGBoost,0.024940188716316584,0.64221924626907,0.6739130434782609
0.7,0.05,3,3,100,0.0,1.0,0.9,XGBoost,0.024958057119042705,0.6422026923455026,0.6739130434782609
0.9,0.05,5,3,200,0.5,1.0,0.9,XGBoost,0.02478586264919169,0.64190351439461,0.6739130434782609
0.9,0.05,3,1,300,0.0,2.0,0.7,XGBoost,0.024725010789984948,0.6416853876950165,0.6739130434782609
0.7,0.05,6,3,200,0.5,2.0,0.7,XGBoost,0.02491044062907261,0.6416590980024386,0.6739130434782609
0.7,0.05,6,1,300,0.0,2.0,0.9,XGBoost,0.02465508048104418,0.6414384647536542,0.6739130434782609
0.7,0.1,6,1,100,0.0,2.0,0.9,XGBoost,0.024893861450536132,0.6411903827870521,0.6739130434782609
0.7,0.05,3,1,300,0.0,1.0,0.9,XGBoost,0.024913594939362255,0.641186362399762,0.6739130434782609
0.7,0.05,3,3,300,0.0,1.0,0.9,XGBoost,0.024959648851811084,0.640969732718983,0.6739130434782609
0.9,0.05,5,3,300,0.5,1.0,0.9,XGBoost,0.02484335774886126,0.6409438147873922,0.6739130434782609
0.7,0.05,6,1,100,0.5,2.0,0.9,XGBoost,0.024991288254222067,0.6405906342121109,0.6739130434782609
0.7,0.1,5,1,300,0.5,2.0,0.9,XGBoost,0.02515866484760295,0.6400413006406638,0.6739130434782609
0.7,0.05,5,1,200,0.0,2.0,0.9,XGBoost,0.02496033084398318,0.6399575028433037,0.6739130434782609
0.7,0.1,3,1,200,0.5,2.0,0.9,XGBoost,0.0250306497080565,0.6398941159978455,0.6739130434782609
0.7,0.1,5,3,200,0.5,2.0,0.9,XGBoost,0.025212350120086668,0.6398022917852338,0.6739130434782609
0.9,0.05,5,1,200,0.5,2.0,0.9,XGBoost,0.025127069252365793,0.6397647243916894,0.6739130434782609
0.7,0.05,6,1,200,0.0,1.0,0.9,XGBoost,0.02505104698533389,0.6394650150529761,0.6739130434782609
0.9,0.05,6,1,100,0.0,2.0,0.7,XGBoost,0.025018653215314,0.6394539922681447,0.6739130434782609
0.7,0.1,3,3,100,0.5,2.0,0.9,XGBoost,0.02520905393527854,0.6392613568993575,0.6739130434782609
0.9,0.05,5,1,200,0.0,2.0,0.9,XGBoost,0.02514828703222083,0.6392240304308338,0.6739130434782609
0.7,0.05,5,1,100,0.0,2.0,0.7,XGBoost,0.025011432866182435,0.6384337369049036,0.6739130434782609
0.9,0.05,3,1,300,0.0,1.0,0.7,XGBoost,0.025007274137863297,0.6383817092930265,0.6739130434782609
0.9,0.05,5,1,300,0.5,2.0,0.9,XGBoost,0.02523207651485177,0.6383234616314136,0.6739130434782609
0.9,0.05,5,3,300,0.5,2.0,0.7,XGBoost,0.02509491219089144,0.6383182705742583,0.6739130434782609
0.9,0.05,5,3,100,0.5,2.0,0.9,XGBoost,0.025211942658661335,0.6381026381684158,0.6739130434782609
0.7,0.1,6,1,200,0.0,2.0,0.9,XGBoost,0.02514428074761282,0.6380943182846387,0.6739130434782609
0.9,0.05,6,3,300,0.5,2.0,0.7,XGBoost,0.02514986255815514,0.6380215889456587,0.6739130434782609
0.7,0.05,5,3,200,0.0,2.0,0.9,XGBoost,0.025065943395593867,0.6379543533877966,0.6739130434782609
0.9,0.1,6,3,100,0.5,1.0,0.9,XGBoost,0.024899477038290242,0.6378633602141713,0.6739130434782609
0.7,0.05,6,1,300,0.0,1.0,0.9,XGBoost,0.025183926084097943,0.6377770449773031,0.6739130434782609
0.9,0.1,3,3,100,0.0,1.0,0.9,XGBoost,0.025086918571309565,0.6376639637313274,0.6739130434782609
0.9,0.05,6,3,200,0.5,2.0,0.7,XGBoost,0.025197281093440157,0.6375596244686471,0.6739130434782609
0.7,0.1,6,1,300,0.0,2.0,0.9,XGBoost,0.025194644339244357,0.6375259661912704,0.6739130434782609
0.9,0.05,6,3,100,0.5,1.0,0.9,XGBoost,0.025197809274024287,0.6375192793792399,0.6739130434782609
0.9,0.1,3,3,200,0.5,1.0,0.9,XGBoost,0.025136400546761584,0.6375130026985589,0.6739130434782609
0.7,0.2,5,3,100,0.5,2.0,0.9,XGBoost,0.025050719267567204,0.6375040385139226,0.6739130434782609
0.7,0.05,6,3,100,0.0,2.0,0.7,XGBoost,0.02523357048982271,0.6373726383138173,0.6739130434782609
0.7,0.05,5,1,200,0.5,2.0,0.7,XGBoost,0.02522433007076502,0.6371878455641593,0.6739130434782609
0.9,0.05,6,3,200,0.0,2.0,0.7,XGBoost,0.02522888060940112,0.6371660882771443,0.6739130434782609
0.9,0.05,5,3,200,0.5,2.0,0.9,XGBoost,0.025227534801091803,0.6370694019157334,0.6739130434782609
0.9,0.1,3,1,100,0.5,2.0,0.9,XGBoost,0.02526151351071779,0.6369701093965293,0.6739130434782609
0.9,0.05,6,3,100,0.0,2.0,0.9,XGBoost,0.025151163359248423,0.6369318220474386,0.6739130434782609
0.9,0.05,3,3,300,0.0,1.0,0.7,XGBoost,0.025240923183561394,0.6363840555660035,0.6739130434782609
0.9,0.05,5,3,200,0.5,1.0,0.7,XGBoost,0.02529865936216696,0.6359304220804249,0.6739130434782609
0.7,0.1,6,3,200,0.5,1.0,0.9,XGBoost,0.02523078444369954,0.6358418772553595,0.6739130434782609
0.9,0.05,6,3,200,0.5,2.0,0.9,XGBoost,0.025161956643071855,0.6357875879841617,0.6739130434782609
0.9,0.05,5,3,300,0.5,2.0,0.9,XGBoost,0.025334980428924184,0.6353007620670297,0.6739130434782609
0.7,0.1,5,1,300,0.5,1.0,0.9,XGBoost,0.025233541719961557,0.6352952652441082,0.6739130434782609
0.9,0.05,6,1,200,0.0,2.0,0.7,XGBoost,0.025342993964780677,0.6352450337449141,0.6739130434782609
0.7,0.05,5,1,200,0.5,1.0,0.7,XGBoost,0.025328546103405177,0.6352239358057571,0.6739130434782609
0.7,0.05,6,1,100,0.0,2.0,0.7,XGBoost,0.02536835169054187,0.635217040424003,0.6739130434782609
0.7,0.05,5,1,300,0.0,2.0,0.9,XGBoost,0.025299690205478197,0.6350028739471273,0.6739130434782609
0.7,0.05,5,3,200,0.0,2.0,0.7,XGBoost,0.02546644444145961,0.6349497284351646,0.6739130434782609
0.7,0.1,3,3,100,0.0,2.0,0.7,XGBoost,0.025465208835334624,0.6349132748959238,0.6739130434782609
0.9,0.05,6,1,100,0.0,1.0,0.9,XGBoost,0.02531277196505312,0.6346670284837976,0.6739130434782609
0.7,0.05,6,1,200,0.0,1.0,0.7,XGBoost,0.02535706481792107,0.6344091076177232,0.6739130434782609
0.9,0.1,5,1,100,0.5,1.0,0.7,XGBoost,0.025128669246402457,0.6342925078698013,0.6739130434782609
0.7,0.05,6,1,300,0.0,1.0,0.7,XGBoost,0.025377090406883778,0.634281978106642,0.6739130434782609
0.7,0.05,6,1,200,0.5,1.0,0.7,XGBoost,0.025510752353209973,0.6342239305437304,0.6739130434782609
0.9,0.05,6,1,100,0.0,1.0,0.7,XGBoost,0.02537996910919599,0.6341938079104843,0.6739130434782609
0.9,0.05,5,1,200,0.5,2.0,0.7,XGBoost,0.02539102074242817,0.6341213256339879,0.6739130434782609
0.7,0.1,3,1,200,0.5,1.0,0.9,XGBoost,0.025422227101067525,0.6340776936048799,0.6739130434782609
0.9,0.1,3,3,100,0.5,2.0,0.7,XGBoost,0.025615735308703633,0.6338929481065563,0.6739130434782609
0.7,0.05,5,1,300,0.5,1.0,0.7,XGBoost,0.025433271561623668,0.633888582224776,0.6739130434782609
0.9,0.1,3,3,100,0.5,2.0,0.9,XGBoost,0.025531881045925024,0.6337351416924498,0.6739130434782609
0.9,0.05,6,3,200,0.0,2.0,0.9,XGBoost,0.02533861397157412,0.6336841274431485,0.6739130434782609
0.7,0.1,6,1,100,0.0,1.0,0.9,XGBoost,0.025638290061963064,0.6336467598577464,0.6739130434782609
0.7,0.05,6,1,300,0.5,1.0,0.7,XGBoost,0.025572206536470125,0.6335711688269516,0.6739130434782609
0.7,0.1,3,3,200,0.5,1.0,0.7,XGBoost,0.025488812247841917,0.6335199797338664,0.6739130434782609
0.9,0.05,6,1,300,0.0,2.0,0.7,XGBoost,0.02548178497649411,0.6334019559835543,0.6739130434782609
0.7,0.05,5,1,200,0.0,1.0,0.9,XGBoost,0.025497580182541363,0.6331593979161443,0.6739130434782609
0.7,0.05,5,3,300,0.0,2.0,0.9,XGBoost,0.02536509229866975,0.6329261832573374,0.6739130434782609
0.9,0.05,6,1,100,0.5,2.0,0.9,XGBoost,0.025662794724736676,0.6328326054559074,0.6739130434782609
0.7,0.1,3,3,300,0.5,2.0,0.9,XGBoost,0.025530729434619957,0.6327606176459966,0.6739130434782609
0.9,0.1,6,3,100,0.0,1.0,0.7,XGBoost,0.02560027864360877,0.6326038549902373,0.6739130434782609
0.7,0.1,6,1,100,0.5,1.0,0.7,XGBoost,0.02561388827703527,0.6321706387143728,0.6739130434782609
0.9,0.1,3,1,300,0.5,2.0,0.7,XGBoost,0.02566128094331229,0.6315580949393625,0.6739130434782609
0.7,0.2,6,3,100,0.5,1.0,0.9,XGBoost,0.025598797561740307,0.6315495577864546,0.6739130434782609
0.7,0.1,6,1,200,0.0,1.0,0.9,XGBoost,0.025798578523133532,0.6314017035276085,0.6739130434782609
0.9,0.1,3,1,200,0.5,2.0,0.7,XGBoost,0.025672524383436802,0.6313138371116139,0.6739130434782609
0.9,0.05,6,1,200,0.0,1.0,0.9,XGBoost,0.025557539606192642,0.6312681598096431,0.6739130434782609
0.7,0.1,5,1,200,0.5,1.0,0.7,XGBoost,0.025771504131303885,0.6309790356187929,0.6739130434782609
0.7,0.1,6,1,300,0.0,1.0,0.9,XGBoost,0.025829610707130853,0.6309580707136876,0.6739130434782609
0.9,0.05,6,1,200,0.0,1.0,0.7,XGBoost,0.025650645118306333,0.6308205029979674,0.6739130434782609
0.9,0.05,5,3,200,0.0,2.0,0.9,XGBoost,0.025709220001998986,0.6306219665570596,0.6739130434782609
0.9,0.05,6,3,300,0.0,2.0,0.9,XGBoost,0.02553822083216294,0.630583479352545,0.6739130434782609
0.7,0.2,6,1,100,0.5,1.0,0.9,XGBoost,0.025942826223709175,0.6303485993544371,0.6739130434782609
0.7,0.05,5,1,300,0.0,1.0,0.9,XGBoost,0.025665047479302653,0.6302673189497395,0.6739130434782609
0.7,0.1,3,3,300,0.5,2.0,0.7,XGBoost,0.025836525288956514,0.6301660448556039,0.6739130434782609
0.9,0.05,6,1,300,0.0,1.0,0.9,XGBoost,0.025671491268408137,0.6298866002205734,0.6739130434782609
0.7,0.05,5,3,300,0.0,1.0,0.9,XGBoost,0.0256917316850443,0.6296878417251099,0.6739130434782609
0.7,0.1,6,1,200,0.5,1.0,0.7,XGBoost,0.025749023055344496,0.6296711355069962,0.6739130434782609
0.7,0.1,6,1,300,0.5,1.0,0.7,XGBoost,0.02576523519339844,0.629489815988568,0.6739130434782609
0.9,0.05,6,1,100,0.5,1.0,0.9,XGBoost,0.025835573373496516,0.6293961610733478,0.6739130434782609
0.7,0.2,6,1,200,0.5,1.0,0.9,XGBoost,0.02603189765486502,0.6293299229955135,0.6739130434782609
0.7,0.1,3,1,300,0.5,1.0,0.9,XGBoost,0.02570875111075585,0.6291899976746997,0.6739130434782609
0.9,0.1,3,1,300,0.5,2.0,0.9,XGBoost,0.025733470952077096,0.6290537728867924,0.6739130434782609
0.7,0.1,6,1,100,0.5,2.0,0.7,XGBoost,0.025859034988020276,0.6290132495035359,0.6739130434782609
0.9,0.1,6,1,100,0.5,2.0,0.7,XGBoost,0.025817171646055882,0.6289120538355325,0.6739130434782609
0.9,0.1,3,3,300,0.5,2.0,0.9,XGBoost,0.02571154992998512,0.628831428649307,0.6739130434782609
