colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,model,MSE,R2,Accuracy
0.7,0.1,5,3,200,0.5,1.0,0.7,XGBoost,0.02588456215362298,0.6285581676862617,0.6739130434782609
0.9,0.05,6,1,300,0.0,1.0,0.7,XGBoost,0.025832102727908663,0.6282291684818989,0.6739130434782609
0.7,0.2,6,1,300,0.5,1.0,0.9,XGBoost,0.026110002279476928,0.6281033925019155,0.6739130434782609
0.7,0.1,6,1,100,0.0,2.0,0.7,XGBoost,0.025842629376824095,0.6276901033065782,0.6739130434782609
0.7,0.1,6,3,200,0.5,2.0,0.7,XGBoost,0.026022328132219864,0.6274954332917132,0.6739130434782609
0.7,0.1,5,3,300,0.5,1.0,0.7,XGBoost,0.02598254464188416,0.627455758392513,0.6739130434782609
0.9,0.05,5,3,300,0.0,2.0,0.9,XGBoost,0.025950872619914106,0.6272256020638186,0.6739130434782609
0.9,0.1,5,3,100,0.0,2.0,0.9,XGBoost,0.025874798274899878,0.6268413060451652,0.6739130434782609
0.7,0.2,3,3,200,0.5,2.0,0.9,XGBoost,0.025873489854393278,0.6262152635136458,0.6739130434782609
0.9,0.1,5,3,100,0.0,1.0,0.7,XGBoost,0.026278359666162054,0.62571608035213,0.6739130434782609
0.9,0.1,3,3,300,0.5,2.0,0.7,XGBoost,0.026275208614870312,0.625390925439005,0.6739130434782609
0.9,0.1,6,3,200,0.0,2.0,0.9,XGBoost,0.02605076968869205,0.625331255584722,0.6739130434782609
0.7,0.2,3,1,100,0.0,2.0,0.7,XGBoost,0.02583399954081964,0.624964743237273,0.6739130434782609
0.9,0.1,3,3,200,0.5,1.0,0.7,XGBoost,0.02600251869283669,0.6248996345012693,0.6739130434782609
0.9,0.2,3,1,100,0.5,2.0,0.9,XGBoost,0.026051729945423645,0.6248609750095467,0.6739130434782609
0.7,0.2,6,3,100,0.5,2.0,0.7,XGBoost,0.025989826671626942,0.6247453644230009,0.6739130434782609
0.9,0.1,6,1,100,0.5,2.0,0.9,XGBoost,0.026284845600003964,0.624229655393228,0.6739130434782609
0.9,0.1,6,3,300,0.0,2.0,0.9,XGBoost,0.02616147248417745,0.6238424935076685,0.6739130434782609
0.9,0.2,3,1,200,0.5,2.0,0.9,XGBoost,0.026107480689703956,0.6237016407288807,0.6739130434782609
0.7,0.1,6,1,100,0.0,1.0,0.7,XGBoost,0.026171944792652505,0.6236803224553842,0.6739130434782609
0.9,0.2,5,1,100,0.5,2.0,0.7,XGBoost,0.026501482156157354,0.6236684297968945,0.6739130434782609
0.9,0.1,6,3,200,0.0,1.0,0.7,XGBoost,0.026310254615861572,0.6232763140442931,0.6739130434782609
0.9,0.2,6,3,200,0.5,1.0,0.7,XGBoost,0.026030313998521452,0.6231829136230478,0.6739130434782609
0.7,0.2,6,3,200,0.5,2.0,0.7,XGBoost,0.02615451000432408,0.622897508351546,0.6739130434782609
0.9,0.1,3,3,300,0.5,1.0,0.7,XGBoost,0.026063862903953395,0.6228698810890696,0.6739130434782609
0.9,0.1,6,1,200,0.5,2.0,0.9,XGBoost,0.026407593802183774,0.6228405188837712,0.6739130434782609
0.7,0.2,6,3,300,0.5,2.0,0.7,XGBoost,0.026154739917575876,0.6227555872159268,0.6739130434782609
0.7,0.1,6,1,200,0.0,2.0,0.7,XGBoost,0.026216756948423826,0.6226898229576119,0.6739130434782609
0.7,0.2,3,3,300,0.5,2.0,0.9,XGBoost,0.026075503772009966,0.6225270966747314,0.6739130434782609
0.7,0.2,3,1,200,0.5,1.0,0.9,XGBoost,0.02618466095370049,0.6224239409965496,0.6739130434782609
0.9,0.1,6,3,300,0.0,1.0,0.7,XGBoost,0.02638861001742027,0.622184667847243,0.6739130434782609
0.9,0.1,6,1,300,0.5,2.0,0.9,XGBoost,0.026461795512863935,0.6220847178413407,0.6739130434782609
0.7,0.1,6,1,300,0.0,2.0,0.7,XGBoost,0.026297210015739408,0.6217085486583571,0.6739130434782609
0.9,0.1,5,3,100,0.0,2.0,0.7,XGBoost,0.02635259890980992,0.6215567754352347,0.6739130434782609
0.9,0.1,6,1,100,0.0,1.0,0.9,XGBoost,0.026441982810818717,0.6215398551558599,0.6739130434782609
0.7,0.2,3,1,200,0.5,2.0,0.9,XGBoost,0.02628830407061816,0.6212597676531388,0.6739130434782609
0.7,0.2,6,1,100,0.0,2.0,0.9,XGBoost,0.02647905244399985,0.6201658255869706,0.6739130434782609
0.7,0.2,6,1,300,0.0,2.0,0.9,XGBoost,0.026521470706372306,0.6197280482150059,0.6739130434782609
0.7,0.2,6,1,200,0.0,2.0,0.9,XGBoost,0.02652261339713599,0.6197059555464495,0.6739130434782609
0.7,0.1,5,3,300,0.0,2.0,0.7,XGBoost,0.026438592380597946,0.6196166955058151,0.6739130434782609
0.9,0.2,5,1,100,0.5,1.0,0.7,XGBoost,0.02649382804277789,0.6191793770811639,0.6739130434782609
0.9,0.1,6,1,200,0.0,1.0,0.9,XGBoost,0.026646337739328795,0.6189309646527026,0.6739130434782609
0.9,0.1,6,1,300,0.0,1.0,0.9,XGBoost,0.026667581866509436,0.6186951243755439,0.6739130434782609
0.9,0.2,3,1,200,0.5,1.0,0.9,XGBoost,0.026583843369969527,0.6186810457707591,0.6739130434782609
0.7,0.2,5,3,100,0.5,1.0,0.7,XGBoost,0.02667687753193333,0.6186457236923887,0.6739130434782609
0.7,0.2,3,3,100,0.0,1.0,0.9,XGBoost,0.026600831453156882,0.6181887838919554,0.6739130434782609
0.7,0.1,6,3,100,0.0,1.0,0.7,XGBoost,0.026677507564744508,0.6181073236948629,0.6739130434782609
0.9,0.2,5,1,200,0.5,1.0,0.7,XGBoost,0.026643207460983625,0.6178579855008692,0.6739130434782609
0.9,0.1,5,3,200,0.0,1.0,0.7,XGBoost,0.026894307086258597,0.6177325875339387,0.6739130434782609
0.9,0.1,6,1,100,0.0,2.0,0.9,XGBoost,0.026586130012621948,0.6176532256036252,0.6739130434782609
0.9,0.2,5,1,300,0.5,1.0,0.7,XGBoost,0.026643948180370598,0.617542264529523,0.6739130434782609
0.9,0.2,3,1,300,0.5,2.0,0.9,XGBoost,0.026518355194995992,0.6175274402714349,0.6739130434782609
0.9,0.1,6,1,200,0.0,2.0,0.9,XGBoost,0.026649082830031152,0.6169703453186584,0.6739130434782609
0.9,0.1,5,1,200,0.0,2.0,0.7,XGBoost,0.026679921811488122,0.6166754104236245,0.6739130434782609
0.7,0.2,5,1,100,0.0,2.0,0.7,XGBoost,0.02694171982683903,0.6162781551543243,0.6739130434782609
0.9,0.1,6,1,300,0.0,2.0,0.9,XGBoost,0.02673001297551535,0.6159469146542979,0.6739130434782609
0.7,0.2,6,1,100,0.5,1.0,0.7,XGBoost,0.026718876810724823,0.6156834673429473,0.6739130434782609
0.7,0.2,5,3,200,0.0,2.0,0.9,XGBoost,0.026400989347812803,0.6156658576001871,0.6739130434782609
0.7,0.2,5,3,300,0.0,2.0,0.9,XGBoost,0.026483475380749254,0.6147737606191314,0.6739130434782609
0.9,0.1,5,1,300,0.0,2.0,0.7,XGBoost,0.02684956805583056,0.6144927149035273,0.6739130434782609
0.7,0.2,3,1,300,0.5,1.0,0.7,XGBoost,0.026621540969543656,0.6143616177858735,0.6739130434782609
0.9,0.1,5,3,300,0.0,1.0,0.7,XGBoost,0.02715552210411672,0.61410362522748,0.6739130434782609
0.7,0.2,3,1,200,0.5,1.0,0.7,XGBoost,0.02662094520193561,0.6140127844978661,0.6739130434782609
0.9,0.2,3,3,100,0.5,1.0,0.7,XGBoost,0.026800639813741613,0.6138295169347948,0.6739130434782609
0.7,0.2,6,1,300,0.5,1.0,0.7,XGBoost,0.026910342393582726,0.6135070559997619,0.6739130434782609
0.9,0.2,3,1,300,0.5,1.0,0.9,XGBoost,0.026937726099612612,0.6130708777844869,0.6739130434782609
0.7,0.2,5,1,200,0.0,2.0,0.7,XGBoost,0.027237900089625306,0.6130076109850084,0.6739130434782609
0.7,0.2,6,1,200,0.5,1.0,0.7,XGBoost,0.026972462197926518,0.6125737327691283,0.6739130434782609
0.7,0.2,5,1,300,0.0,2.0,0.7,XGBoost,0.027290839733652157,0.6124805179411574,0.6739130434782609
0.9,0.1,5,3,200,0.0,2.0,0.7,XGBoost,0.027062800648104103,0.612294530476147,0.6739130434782609
0.9,0.2,6,1,200,0.5,2.0,0.7,XGBoost,0.027380108499703716,0.6121801651068914,0.6739130434782609
0.7,0.1,6,3,200,0.0,1.0,0.7,XGBoost,0.02713450414191432,0.611853798538368,0.6739130434782609
0.7,0.2,5,3,100,0.0,1.0,0.7,XGBoost,0.02693489389095904,0.6117988351551225,0.6739130434782609
0.9,0.2,6,1,300,0.5,2.0,0.7,XGBoost,0.02745863410747944,0.6108880128096752,0.6739130434782609
0.7,0.1,6,3,300,0.0,1.0,0.7,XGBoost,0.027264834519339698,0.6101601161031115,0.6739130434782609
0.9,0.1,3,3,300,0.0,1.0,0.7,XGBoost,0.02697282933442698,0.6100167904840691,0.6739130434782609
0.9,0.2,3,3,200,0.5,1.0,0.7,XGBoost,0.02711818776887494,0.6098001059078413,0.6739130434782609
0.9,0.2,6,3,300,0.0,1.0,0.7,XGBoost,0.027387408672665144,0.6088797878393664,0.6739130434782609
0.9,0.1,5,1,300,0.0,2.0,0.9,XGBoost,0.027473343934675033,0.605942189181937,0.6739130434782609
0.7,0.2,5,3,200,0.0,1.0,0.7,XGBoost,0.027368159876338515,0.6053282714996282,0.6739130434782609
0.7,0.2,5,3,300,0.0,1.0,0.7,XGBoost,0.02738832245360105,0.6052182606651421,0.6739130434782609
0.7,0.2,3,3,200,0.0,2.0,0.9,XGBoost,0.02752616217931298,0.6042324284975468,0.6739130434782609
0.9,0.2,5,3,100,0.0,2.0,0.9,XGBoost,0.027626433176300855,0.6042108755860882,0.6739130434782609
0.9,0.2,3,1,300,0.5,2.0,0.7,XGBoost,0.02766336768264769,0.6027404212237585,0.6739130434782609
0.9,0.2,6,3,100,0.0,2.0,0.9,XGBoost,0.027976601481916396,0.6025136780242145,0.6739130434782609
0.7,0.2,6,3,100,0.0,1.0,0.7,XGBoost,0.02754875657561807,0.6018504910811576,0.6739130434782609
0.7,0.2,3,3,300,0.5,2.0,0.7,XGBoost,0.02764655306543166,0.6017036896290794,0.6739130434782609
0.9,0.2,6,3,200,0.0,2.0,0.9,XGBoost,0.028105014760738213,0.6010038615754438,0.6739130434782609
0.9,0.2,6,3,300,0.0,2.0,0.9,XGBoost,0.02811010398565317,0.6009620059380394,0.6739130434782609
0.7,0.2,6,3,200,0.0,1.0,0.7,XGBoost,0.027656479781620356,0.5999839967349169,0.6739130434782609
0.7,0.2,6,3,300,0.0,1.0,0.7,XGBoost,0.02766253153172656,0.5999442063529553,0.6739130434782609
0.9,0.2,5,3,200,0.0,2.0,0.9,XGBoost,0.02803457515473009,0.5985552621497728,0.6739130434782609
0.9,0.2,5,3,300,0.0,2.0,0.9,XGBoost,0.028089957585728766,0.5978805336144253,0.6739130434782609
0.7,0.2,3,1,200,0.0,2.0,0.7,XGBoost,0.027892499915293686,0.5973458832807521,0.6739130434782609
0.7,0.2,5,3,100,0.0,2.0,0.7,XGBoost,0.028348293185696857,0.5967097165310029,0.6739130434782609
0.9,0.2,3,1,300,0.0,1.0,0.9,XGBoost,0.027891713027141586,0.5964651714949839,0.6739130434782609
0.7,0.2,3,3,300,0.0,1.0,0.9,XGBoost,0.028317414985990844,0.5935885287874862,0.6739130434782609
0.9,0.2,3,1,200,0.0,2.0,0.9,XGBoost,0.028537418159037743,0.5921053859366794,0.6739130434782609
0.7,0.2,3,1,300,0.0,2.0,0.7,XGBoost,0.02858001683516564,0.5884015702093919,0.6739130434782609
0.7,0.2,3,3,200,0.0,1.0,0.7,XGBoost,0.028659973615262697,0.5868176816368761,0.6739130434782609
0.9,0.2,3,3,300,0.0,2.0,0.9,XGBoost,0.02861845666864936,0.5861163520266491,0.6739130434782609
0.9,0.2,5,3,100,0.0,1.0,0.7,XGBoost,0.029040278564525564,0.581703960063946,0.6739130434782609
0.7,0.05,5,3,300,0.5,2.0,0.9,XGBoost,0.024348545411990535,0.6497471608401904,0.6521739130434783
0.7,0.05,5,3,200,0.5,2.0,0.9,XGBoost,0.024406633241510715,0.6492840264963694,0.6521739130434783
0.7,0.05,3,1,100,0.0,2.0,0.7,XGBoost,0.024565693885127648,0.646497432612089,0.6521739130434783
0.7,0.1,3,1,100,0.0,2.0,0.9,XGBoost,0.02464731436183106,0.6462770306500276,0.6521739130434783
0.9,0.05,3,3,200,0.5,1.0,0.7,XGBoost,0.02453703839512821,0.6462152720798511,0.6521739130434783
0.7,0.05,3,3,200,0.0,1.0,0.9,XGBoost,0.02465368360160058,0.645853000485677,0.6521739130434783
0.7,0.05,6,3,200,0.5,2.0,0.9,XGBoost,0.024600380247967325,0.6455443962746947,0.6521739130434783
0.7,0.05,6,3,100,0.5,2.0,0.9,XGBoost,0.02466541949142509,0.6451568668418898,0.6521739130434783
0.7,0.05,6,1,100,0.0,2.0,0.9,XGBoost,0.024474114664934144,0.644914054064415,0.6521739130434783
0.9,0.05,3,3,200,0.0,1.0,0.9,XGBoost,0.02467448420668784,0.6449125513585974,0.6521739130434783
0.7,0.05,6,3,100,0.0,2.0,0.9,XGBoost,0.02456534929596805,0.6446906112875364,0.6521739130434783
0.7,0.05,5,3,100,0.5,2.0,0.7,XGBoost,0.024806543819685004,0.6446854881310242,0.6521739130434783
0.7,0.05,6,3,100,0.5,1.0,0.9,XGBoost,0.024616454496574472,0.6446466464999575,0.6521739130434783
0.9,0.05,3,3,100,0.0,1.0,0.9,XGBoost,0.024731639071699108,0.6444696516973574,0.6521739130434783
0.7,0.05,5,3,100,0.5,1.0,0.7,XGBoost,0.02478875293993812,0.6444339162987285,0.6521739130434783
0.7,0.05,3,1,100,0.0,1.0,0.9,XGBoost,0.024808555582525083,0.6443793788810184,0.6521739130434783
0.7,0.05,3,1,100,0.0,2.0,0.9,XGBoost,0.024757150524894224,0.6443234791627112,0.6521739130434783
0.7,0.05,3,1,300,0.0,1.0,0.7,XGBoost,0.024652825585614543,0.6442183908334315,0.6521739130434783
0.9,0.05,3,1,100,0.0,2.0,0.7,XGBoost,0.02459860874997433,0.6441510169687787,0.6521739130434783
0.7,0.05,6,3,200,0.5,1.0,0.7,XGBoost,0.02483260301218502,0.6437593971887725,0.6521739130434783
0.7,0.05,5,3,100,0.5,1.0,0.9,XGBoost,0.024842350812259183,0.6436605545392918,0.6521739130434783
0.7,0.05,5,3,100,0.0,2.0,0.9,XGBoost,0.024738310401465787,0.6434875141628869,0.6521739130434783
0.9,0.05,3,3,200,0.0,1.0,0.7,XGBoost,0.02476099529941944,0.6431481688695186,0.6521739130434783
0.7,0.1,5,1,100,0.0,2.0,0.9,XGBoost,0.024666612274249374,0.6430706728024387,0.6521739130434783
0.7,0.05,5,1,100,0.0,2.0,0.9,XGBoost,0.02475647564783989,0.6429099731119471,0.6521739130434783
0.7,0.05,3,3,300,0.5,1.0,0.9,XGBoost,0.024903546190570804,0.6429020169325956,0.6521739130434783
0.7,0.05,6,3,200,0.5,1.0,0.9,XGBoost,0.024696740639263776,0.6428236427549743,0.6521739130434783
0.7,0.05,3,3,100,0.0,2.0,0.7,XGBoost,0.024854567820189688,0.6427832186019369,0.6521739130434783
0.7,0.05,5,3,200,0.5,1.0,0.7,XGBoost,0.024901201733328736,0.6423991001057207,0.6521739130434783
0.9,0.05,5,3,100,0.5,2.0,0.7,XGBoost,0.024870351642291972,0.6422724663561442,0.6521739130434783
0.7,0.1,5,3,100,0.5,2.0,0.9,XGBoost,0.024994256107061935,0.6422098284402808,0.6521739130434783
0.9,0.05,3,1,100,0.5,2.0,0.7,XGBoost,0.024872698187809204,0.6418768075345611,0.6521739130434783
0.7,0.1,3,3,100,0.5,1.0,0.9,XGBoost,0.02489063108775547,0.64176482941705,0.6521739130434783
0.7,0.05,5,3,300,0.5,1.0,0.7,XGBoost,0.024949513690513955,0.6417626023979603,0.6521739130434783
0.7,0.05,3,1,300,0.5,2.0,0.9,XGBoost,0.024887928994791825,0.6417261303285383,0.6521739130434783
0.7,0.05,5,1,100,0.5,1.0,0.7,XGBoost,0.024893367379956555,0.6415676018002534,0.6521739130434783
0.7,0.1,3,3,100,0.5,1.0,0.7,XGBoost,0.02497289676522638,0.6414208031730984,0.6521739130434783
0.7,0.05,3,3,100,0.5,1.0,0.7,XGBoost,0.025006291958856,0.6412159046759384,0.6521739130434783
0.9,0.05,5,1,100,0.0,2.0,0.7,XGBoost,0.024864892817465522,0.641173501328187,0.6521739130434783
0.7,0.05,6,3,200,0.0,2.0,0.9,XGBoost,0.024784886365965163,0.6411100547954244,0.6521739130434783
0.9,0.05,6,3,100,0.5,2.0,0.7,XGBoost,0.024970702867038484,0.6410884439437626,0.6521739130434783
0.7,0.05,3,3,300,0.0,2.0,0.9,XGBoost,0.025005178807745148,0.6404832059465256,0.6521739130434783
0.7,0.1,5,3,100,0.0,2.0,0.9,XGBoost,0.02500403988324033,0.640367834276571,0.6521739130434783
0.7,0.1,3,1,100,0.0,2.0,0.7,XGBoost,0.02498649891936312,0.6402014536188564,0.6521739130434783
0.9,0.05,5,3,200,0.5,2.0,0.7,XGBoost,0.0250146404675391,0.6399436587410172,0.6521739130434783
0.7,0.05,5,1,300,0.0,1.0,0.7,XGBoost,0.024875601687172087,0.6399093669406807,0.6521739130434783
0.9,0.05,5,3,100,0.5,1.0,0.7,XGBoost,0.02498392655817663,0.6399075203381315,0.6521739130434783
0.7,0.2,3,3,100,0.5,1.0,0.9,XGBoost,0.024921126853718226,0.6398311598566309,0.6521739130434783
0.9,0.05,5,3,100,0.0,1.0,0.9,XGBoost,0.02503806347553708,0.6398010124901521,0.6521739130434783
0.9,0.1,3,1,100,0.0,2.0,0.7,XGBoost,0.02495093122516654,0.6393640800625625,0.6521739130434783
0.9,0.05,6,1,100,0.0,2.0,0.9,XGBoost,0.025017195651893927,0.6392661335235192,0.6521739130434783
0.9,0.05,5,1,100,0.5,2.0,0.9,XGBoost,0.02520854699212526,0.6387761385701095,0.6521739130434783
0.7,0.05,5,1,100,0.0,1.0,0.9,XGBoost,0.025116263685230737,0.6387592442746274,0.6521739130434783
0.7,0.05,5,3,100,0.0,1.0,0.9,XGBoost,0.02506185373847785,0.6386510292344019,0.6521739130434783
0.9,0.05,6,3,100,0.5,1.0,0.7,XGBoost,0.025246542509515846,0.6385783475716886,0.6521739130434783
0.7,0.1,3,3,100,0.5,2.0,0.7,XGBoost,0.025189416053663646,0.638424980207849,0.6521739130434783
0.9,0.05,6,3,100,0.0,1.0,0.7,XGBoost,0.024964839959686343,0.6383779207783512,0.6521739130434783
0.7,0.05,6,3,300,0.0,2.0,0.9,XGBoost,0.02497741196213203,0.6382603499041096,0.6521739130434783
0.7,0.05,5,3,300,0.5,2.0,0.7,XGBoost,0.02517004911592249,0.6382444595935002,0.6521739130434783
0.9,0.05,6,1,200,0.0,2.0,0.9,XGBoost,0.025126354517963495,0.6372429236545348,0.6521739130434783
0.9,0.05,5,1,100,0.0,1.0,0.9,XGBoost,0.02515432526250229,0.6366631156206735,0.6521739130434783
0.9,0.05,6,1,300,0.0,2.0,0.9,XGBoost,0.025198973104262522,0.6364072355733241,0.6521739130434783
0.7,0.1,3,3,200,0.5,1.0,0.9,XGBoost,0.025192435870982875,0.6363511641352675,0.6521739130434783
0.7,0.2,5,3,100,0.5,1.0,0.9,XGBoost,0.02538054892802835,0.636214843713237,0.6521739130434783
0.9,0.1,3,3,100,0.5,1.0,0.7,XGBoost,0.025197761909845736,0.6362089340204423,0.6521739130434783
0.7,0.1,6,3,300,0.5,1.0,0.9,XGBoost,0.02521010344447989,0.6360865207574892,0.6521739130434783
0.7,0.1,3,1,300,0.5,2.0,0.9,XGBoost,0.02525590163996992,0.6360612587145613,0.6521739130434783
0.9,0.05,5,3,200,0.0,1.0,0.7,XGBoost,0.025290099016450896,0.6359809976087928,0.6521739130434783
0.7,0.1,5,1,200,0.0,2.0,0.9,XGBoost,0.025208457182855325,0.635966208175546,0.6521739130434783
0.7,0.05,6,1,100,0.5,1.0,0.7,XGBoost,0.025391695205918087,0.6357900880022707,0.6521739130434783
0.9,0.1,3,1,100,0.5,1.0,0.9,XGBoost,0.025367991620679955,0.6355993864509842,0.6521739130434783
0.9,0.1,3,1,200,0.5,1.0,0.9,XGBoost,0.0254027639690433,0.6353544053272622,0.6521739130434783
0.7,0.05,5,1,200,0.0,2.0,0.7,XGBoost,0.025255194268493136,0.6352528993488031,0.6521739130434783
0.9,0.1,3,1,100,0.5,2.0,0.7,XGBoost,0.025434548943101078,0.6346478985519346,0.6521739130434783
0.9,0.05,6,3,200,0.0,1.0,0.9,XGBoost,0.02536070686957469,0.6342456908001027,0.6521739130434783
0.9,0.05,5,1,200,0.0,2.0,0.7,XGBoost,0.02534523167397748,0.6342139238740105,0.6521739130434783
0.7,0.05,6,1,200,0.0,2.0,0.7,XGBoost,0.02545652467212207,0.6337435650084587,0.6521739130434783
0.7,0.1,3,3,300,0.5,1.0,0.9,XGBoost,0.025310442138715555,0.6337144116197,0.6521739130434783
0.7,0.1,5,1,100,0.5,1.0,0.7,XGBoost,0.025619495947527004,0.6334195725715221,0.6521739130434783
0.9,0.05,5,3,200,0.0,1.0,0.9,XGBoost,0.025486449295973188,0.6333361463527944,0.6521739130434783
0.7,0.1,3,3,200,0.5,2.0,0.7,XGBoost,0.025606859433777072,0.63313770003279,0.6521739130434783
0.9,0.05,6,3,300,0.0,1.0,0.9,XGBoost,0.025482332916093448,0.6331232278833714,0.6521739130434783
0.7,0.1,5,1,300,0.0,2.0,0.9,XGBoost,0.025415925754837657,0.6330631131513311,0.6521739130434783
0.7,0.1,3,1,200,0.0,2.0,0.9,XGBoost,0.02556915927150115,0.632928906120424,0.6521739130434783
0.7,0.1,3,3,300,0.5,1.0,0.7,XGBoost,0.02556856790304882,0.6326974873586798,0.6521739130434783
0.9,0.05,5,3,300,0.0,1.0,0.7,XGBoost,0.025534250294375074,0.6326632872898917,0.6521739130434783
0.7,0.1,3,1,100,0.0,1.0,0.7,XGBoost,0.02551982570017133,0.6326557607934499,0.6521739130434783
0.7,0.2,5,3,200,0.5,1.0,0.9,XGBoost,0.025621066414337687,0.632634552600322,0.6521739130434783
0.7,0.2,3,1,100,0.5,2.0,0.9,XGBoost,0.025458126722246576,0.6326030379509069,0.6521739130434783
0.7,0.05,6,3,200,0.0,1.0,0.7,XGBoost,0.02550710604902933,0.6324743401366569,0.6521739130434783
0.7,0.05,6,3,200,0.0,2.0,0.7,XGBoost,0.025612505949376793,0.631400690227838,0.6521739130434783
0.7,0.05,5,1,300,0.0,2.0,0.7,XGBoost,0.025548845733034845,0.6313190357104465,0.6521739130434783
0.9,0.1,5,3,100,0.5,2.0,0.7,XGBoost,0.025694238976364466,0.6309903506521042,0.6521739130434783
0.7,0.05,6,3,300,0.0,1.0,0.7,XGBoost,0.025625562715257486,0.6309318091074895,0.6521739130434783
0.7,0.2,5,3,300,0.5,1.0,0.9,XGBoost,0.025738780656794354,0.6309110388396695,0.6521739130434783
0.9,0.1,3,1,100,0.0,1.0,0.7,XGBoost,0.025472354117234572,0.630906155400654,0.6521739130434783
0.7,0.2,3,1,100,0.5,1.0,0.9,XGBoost,0.025564272651515643,0.6308426652140016,0.6521739130434783
0.7,0.1,6,3,100,0.5,2.0,0.7,XGBoost,0.025768437740653013,0.6305781069536364,0.6521739130434783
0.7,0.1,3,1,300,0.5,1.0,0.7,XGBoost,0.025753609536980738,0.6303829218717956,0.6521739130434783
0.7,0.1,3,1,200,0.0,2.0,0.7,XGBoost,0.02574356182445478,0.6302046761786688,0.6521739130434783
0.7,0.1,5,3,200,0.0,2.0,0.9,XGBoost,0.025703460808264255,0.6301022420979971,0.6521739130434783
0.9,0.1,5,1,100,0.0,1.0,0.7,XGBoost,0.0257938982109313,0.6299608415570387,0.6521739130434783
0.9,0.05,5,3,300,0.0,1.0,0.9,XGBoost,0.025707898306168327,0.6299212683137462,0.6521739130434783
0.9,0.05,5,1,300,0.0,1.0,0.9,XGBoost,0.025681043243278866,0.6298452173606625,0.6521739130434783
0.9,0.05,5,1,200,0.0,1.0,0.7,XGBoost,0.0256715164599158,0.6295860997779571,0.6521739130434783
0.9,0.1,6,1,100,0.0,1.0,0.7,XGBoost,0.025886878009661666,0.6294089418261346,0.6521739130434783
0.7,0.2,6,3,200,0.5,1.0,0.9,XGBoost,0.02576802509502709,0.6290999219474938,0.6521739130434783
0.7,0.2,6,3,300,0.5,1.0,0.9,XGBoost,0.025763845454667877,0.6288823968777745,0.6521739130434783
0.9,0.05,6,3,200,0.0,1.0,0.7,XGBoost,0.025626762269545644,0.6286974318601863,0.6521739130434783
0.9,0.2,3,3,100,0.5,2.0,0.9,XGBoost,0.025831706556892507,0.6279148752737714,0.6521739130434783
0.7,0.1,3,3,200,0.0,2.0,0.9,XGBoost,0.025955704544402335,0.627646467701665,0.6521739130434783
0.9,0.1,3,1,200,0.0,2.0,0.9,XGBoost,0.025991379835940746,0.6273478812758199,0.6521739130434783
0.9,0.1,3,3,200,0.5,2.0,0.7,XGBoost,0.026147175426698324,0.626933040097391,0.6521739130434783
0.9,0.1,3,1,200,0.5,1.0,0.7,XGBoost,0.025833338465479944,0.6269152345833504,0.6521739130434783
